Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"FrameEvents.XREndFrame";0.0003;0.0003;0.0003;177;177;177;4;4;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"LowLevelPhysics2D.PhysicsWorld.WriteTransformTweens";0.0003;0.0003;0.0003;177;177;177;5;5;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"ObjectDispatcher.FilterInstancesJob";0.0003;0.0003;0.0003;177;177;177;10;10;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"ObjectDispatcher.SortInstances";0.0003;0.0003;0.0003;177;177;177;7;7;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"PostLateUpdate.DirectorRenderImage";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"PostLateUpdate.SortingGroupsUpdate";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"PreLateUpdate.AIUpdatePostScript";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"PreLateUpdate.LegacyAnimationUpdate";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"Profiler.FlushFileIOCounters";0.0003;0.0003;0.0003;177;177;177;2;2;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"RewindAllocators";0.0003;0.0003;0.0003;177;177;177;7;7;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"ScheduleCullingGroups";0.0003;0.0003;0.0003;177;177;177;8;8;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"Set Motion Vector Global Matrices";0.0003;0.0003;0.0003;177;177;177;9;9;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"UI.RenderOverlays";0.0003;0.0003;0.0003;177;177;177;10;10;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"UnityEngine.UIModule.dll!UnityEngine::Canvas.SendWillRenderCanvases() [Invoke]";0.0003;0.0003;0.0003;177;177;177;6;6;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"Update.ScriptRunDelayedDynamicFrameRate";0.0003;0.0003;0.0003;177;177;177;3;3;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"UpdateRendererBoundingVolumes";0.0003;0.0003;0.0003;177;177;177;5;5;0.000299999985145405;0.0003;0.0003;0.0003;1;1;1;1;1;177;0.0003;0.0003;177;177;0.0003
"Application.FlushRenderStats";0.0002;0.0002;0.0002;177;177;177;2;2;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"CompileRenderGraph";0.0002;0.0002;0.0002;177;177;177;8;8;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"Default World Unity.Physics.Systems.DummySimulationSystem";0.0002;0.0002;0.0002;177;177;177;9;9;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"EarlyUpdate.ResetFrameStatsAfterPresent";0.0002;0.0002;0.0002;177;177;177;3;3;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"GPUResidentDrawer.FreeRendererGroupInstances";0.0002;0.0002;0.0002;177;177;177;7;7;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"GPUResidentDrawer.TransformInstances";0.0002;0.0002;0.0002;177;177;177;7;7;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"Initialization.SynchronizeState";0.0002;0.0002;0.0002;177;177;177;3;3;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"NavMeshManager";0.0002;0.0002;0.0002;177;177;177;4;4;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"ParticleSystem.WaitForPreviousRenderingToFinish";0.0002;0.0002;0.0002;177;177;177;5;5;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"PostLateUpdate.BatchModeUpdate";0.0002;0.0002;0.0002;177;177;177;3;3;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"PostLateUpdate.PhysicsSkinnedClothFinishUpdate";0.0002;0.0002;0.0002;177;177;177;3;3;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"PostLateUpdate.XRPostLateUpdate";0.0002;0.0002;0.0002;177;177;177;3;3;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"PreLateUpdate.DirectorUpdateAnimationEnd";0.0002;0.0002;0.0002;177;177;177;3;3;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"PreUpdate.CheckTexFieldInput";0.0002;0.0002;0.0002;177;177;177;3;3;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"Profiler.CollectEditorStats";0.0002;0.0002;0.0002;177;177;177;1;1;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"QueuePrepareIntegrateMainThreadObjects";0.0002;0.0002;0.0002;177;177;177;9;10;0.000199999994947575;0.0002;0.0002;0.0002;2;2;2;2;1;177;0.0001;0.0001;177;177;0.0002
"Send messages";0.0002;0.0002;0.0002;177;177;177;5;5;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"Shadows.Sort";0.0002;0.0002;0.0002;177;177;177;16;16;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"SoundManager.Update";0.0002;0.0002;0.0002;177;177;177;4;4;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"TextRendering.CollectGarbage";0.0002;0.0002;0.0002;177;177;177;4;4;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"TextureStreamingManager.Update";0.0002;0.0002;0.0002;177;177;177;4;4;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"UIEvents.UpdateCanvasRectTransform";0.0002;0.0002;0.0002;177;177;177;4;4;0.000199999994947575;0.0002;0.0002;0.0002;1;1;1;1;1;177;0.0002;0.0002;177;177;0.0002
"ClothManager.UploadSimulatedSkinData";0.0001;0.0001;0.0001;177;177;177;4;4;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"ConstraintManager::Update::JobSetup";0.0001;0.0001;0.0001;177;177;177;5;5;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"EditorConnection.RefreshObservablePlayerList";0.0001;0.0001;0.0001;177;177;177;5;5;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"FindShadowCastingLights";0.0001;0.0001;0.0001;177;177;177;11;11;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"Inl_DecalCreateDrawCallSystem.Execute";0.0001;0.0001;0.0001;177;177;177;8;8;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"Inl_DecalDrawErrorSystem.Execute";0.0001;0.0001;0.0001;177;177;177;8;8;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"Inl_DecalDrawIntoDBufferSystem.Execute";0.0001;0.0001;0.0001;177;177;177;9;9;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"Inl_DecalUpdateCulledSystem.Execute";0.0001;0.0001;0.0001;177;177;177;8;8;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"Inl_DecalUpdateCullingGroupsSystem.Execute";0.0001;0.0001;0.0001;177;177;177;8;8;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"Inl_UniversalRenderPipeline.GetPerObjectLightFlags";0.0001;0.0001;0.0001;177;177;177;8;8;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"PostLateUpdate.EndGraphicsJobsAfterScriptLateUpdate";0.0001;0.0001;0.0001;177;177;177;3;3;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"RenderTarget.SetActive";0.0001;0.0001;0.0001;177;177;177;9;11;9.99999974737875E-05;0.0001;0.0001;0.0001;7;7;7;7;1;177;0;0.0001;177;177;0.0001
"Semaphore.WaitForSignal";0.0001;0.0001;0.0001;177;177;177;3;3;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"Setup Debug Properties";0.0001;0.0001;0.0001;177;177;177;9;9;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"SortingGroupManager.Update";0.0001;0.0001;0.0001;177;177;177;4;4;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"Terrain.Trees.OnWillRender";0.0001;0.0001;0.0001;177;177;177;9;11;9.99999974737875E-05;0.0001;0.0001;0.0001;2;2;2;2;1;177;0;0.0001;177;177;0.0001
"VFX Process Camera";0.0001;0.0001;0.0001;177;177;177;9;9;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"VFX.CollectShadowCullResults";0.0001;0.0001;0.0001;177;177;177;9;9;9.99999974737875E-05;0.0001;0.0001;0.0001;1;1;1;1;1;177;0.0001;0.0001;177;177;0.0001
"AnimationClip Count";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"AnimationClip Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"App Committed Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"App Resident Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Asset Bundles";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Asset Count";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Assets";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Audio Reads";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Audio Reserved Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Audio Used Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"AudioClip Count";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"AudioClip Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"BeginJob";0;0;0;177;177;177;7;14;0;0;0;0;8;8;8;8;1;177;0;0;177;177;0
"Catalogs";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Command Process Time";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"CullingGroupSendEvents";0;0;0;177;177;177;8;8;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"DecalDrawFowardEmissiveSystem.Execute";0;0;0;177;177;177;10;10;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"DecalDrawIntoDBufferSystem.Execute";0;0;0;177;177;177;10;10;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"EndJob";0;0;0;177;177;177;7;14;0;0;0;0;8;8;8;8;1;177;0;0;177;177;0
"Entities Reads";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"File Bytes Read";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"File Bytes Written";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"File Handles Open";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"File Reads Finished";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"File Reads Started";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"File Seeks";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Files Closed";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Files Opened";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Game Object Count";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"GC Allocated In Frame";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"GC Allocation In Frame Count";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"GC Reserved Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"GC Used Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Gfx Reserved Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Gfx Used Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Inl_DecalDrawFowardEmissiveSystem.Execute";0;0;0;177;177;177;9;9;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Inl_DecalUpdateCachedSystem.Execute";0;0;0;177;177;177;8;8;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"KickJobs";0;0;0;177;177;177;5;13;0;0;0;0;55;55;55;55;1;177;0;0;177;177;0
"Loaded Archives";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Loaded Files";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Loaded Objects";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Loaded Scenes";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Material Count";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Material Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Mesh Count";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Mesh Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Mesh Reads";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Object Count";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Object Load Requests";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Object Ref Count";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Object Release Requests";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Other Reads";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Physics Used Memory";0;0;0;177;177;177;3;5;0;0;0;0;2;2;2;2;1;177;0;0;177;177;0
"Physics Used Memory (2D)";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Physics.WriteColliderPoses";0;0;0;177;177;177;6;6;0;0;0;0;2;2;2;2;1;177;0;0;177;177;0
"Physics.WriteRigidbodyPoses";0;0;0;177;177;177;6;6;0;0;0;0;2;2;2;2;1;177;0;0;177;177;0
"PostLateUpdate.ResetInputAxis";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"PostLateUpdate.UpdateCaptureScreenshot";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"PreLateUpdate.PhysicsLateUpdate";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Profiler Reserved Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Profiler Used Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Reads in Flight";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Scene Load Requests";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Scene Object Count";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Scene Unload Requests";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Scenes";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"ScheduleAllocJob";0;0;0;177;177;177;6;13;0;0;0;0;28;28;28;28;1;177;0;0;177;177;0
"ScheduleJob";0;0;0;177;177;177;5;13;0;0;0;0;87;87;87;87;1;177;0;0;177;177;0
"Scripting Reads";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"System Total Used Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"System Used Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Terrain.UpdateSplatProperties";0;0;0;177;177;177;9;9;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Texture Count";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Texture Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Texture Reads";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Total Reserved Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Total Used Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"UIEvents.AlignCanvasRectTransformWithCamera";0;0;0;177;177;177;4;4;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Video Reserved Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Video Used Memory";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"Virtual Texture Reads";0;0;0;177;177;177;3;3;0;0;0;0;1;1;1;1;1;177;0;0;177;177;0
"WaitForCompleted";0;0;0;177;177;177;3;13;0;0;0;0;50;50;50;50;1;177;0;0;177;177;0
